Protein,Protein ID,Entry Name,Gene,CTRL-1,CTRL-2,CTRL-3,PTX3-1,PTX3-2,PTX3-3,mean c,mean ptx3,FC,log2FC,P.value,Sig
sp|Q9C0C2|TB182_HUMAN,Q9C0C2,TB182_HUMAN,TNKS1BP1,24.32003507,20.63010358,10.77559393,23.5655545,30.70189682,22.42422689,18.57524419,25.56389274,1.376234545,0.460726362,0.21920621,not significant
sp|Q9C0C9|UBE2O_HUMAN,Q9C0C9,UBE2O_HUMAN,UBE2O,0.56412534,0.587303143,1.14239927,0.905576602,1.010105043,0.799233148,0.764609251,0.904971598,1.183573958,0.243149859,0.518661762,not significant
sp|Q9C0E2|XPO4_HUMAN,Q9C0E2,XPO4_HUMAN,XPO4,0.000249487,0.087008996,0.375355975,0.374500479,0.217328139,0.25666625,0.154204819,0.282831623,1.834129594,0.875095579,0.354068585,not significant
sp|Q9C0E8|LNP_HUMAN,Q9C0E8,LNP_HUMAN,LNPK,0.22121611,0.000241214,0.326401461,0.227302202,0.235195336,0.370819147,0.182619595,0.277772228,1.521042845,0.605060792,0.423323685,not significant
sp|Q9C0I1|MTMRC_HUMAN,Q9C0I1,MTMRC_HUMAN,MTMR12,0.301687463,0.221842116,0.000253648,0.000258488,0.130077601,0.08267621,0.174594409,0.0710041,0.40668026,-1.298033129,0.349308898,not significant
sp|Q9C0J8|WDR33_HUMAN,Q9C0J8,WDR33_HUMAN,WDR33,0.000249487,0.000241214,0.128853653,0.000258488,0.239808848,0.168228359,0.043114785,0.136098565,3.156656494,1.658397276,0.324966848,not significant
sp|Q9GZL7|WDR12_HUMAN,Q9GZL7,WDR12_HUMAN,WDR12,1.681746559,1.483431125,2.269237,1.056227616,1.589026039,2.128767806,1.811471561,1.591340487,0.87847942,-0.186919606,0.601944714,not significant
sp|Q9GZM5|YIPF3_HUMAN,Q9GZM5,YIPF3_HUMAN,YIPF3,0.156802478,0.260199512,0.205746438,0.000258488,0.162938048,0.218288917,0.207582809,0.127161818,0.612583566,-0.70702143,0.326129342,not significant
sp|Q9GZN8|ADSSP_HUMAN,Q9GZN8,ADSSP_HUMAN,ADISSP,0.210798318,0.371966649,0.514952046,0.57790923,0.383211828,0.422945315,0.365905671,0.461355458,1.260858998,0.334406948,0.418974018,not significant
sp|Q9GZP4|PITH1_HUMAN,Q9GZP4,PITH1_HUMAN,PITHD1,0.586371087,0.483231523,0.597455054,0.823658943,0.729951549,0.701754654,0.555685888,0.751788382,1.352901699,0.436057018,0.019304189,not significant
sp|Q9GZP8|IMUP_HUMAN,Q9GZP8,IMUP_HUMAN,IMUP,4.290543271,3.049892187,3.238052572,4.041929078,4.08414063,4.19283457,3.526162677,4.106301426,1.164524102,0.2197405,0.209790872,not significant
sp|Q9GZQ3|COMD5_HUMAN,Q9GZQ3,COMD5_HUMAN,COMMD5,0.000249487,0.000241214,0.360536628,0.414617904,0.332692845,0.000264092,0.120342443,0.249191614,2.070687676,1.050109967,0.501411452,not significant
sp|Q9GZR2|REXO4_HUMAN,Q9GZR2,REXO4_HUMAN,REXO4,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9GZR7|DDX24_HUMAN,Q9GZR7,DDX24_HUMAN,DDX24,0.000249487,0.000241214,0.22871349,0.000258488,0.271255767,0.117605767,0.076401397,0.129706674,1.697700292,0.763581791,0.651418193,not significant
sp|Q9GZS1|RPA49_HUMAN,Q9GZS1,RPA49_HUMAN,POLR1E,0.433438836,0.657576789,0.462399808,0.531364317,1.682459362,1.65660137,0.517805144,1.290141683,2.491558257,1.317048307,0.115956008,not significant
sp|Q9GZS3|SKI8_HUMAN,Q9GZS3,SKI8_HUMAN,SKIC8,2.579911498,2.565450442,2.502312315,2.321909838,2.629111827,2.07552748,2.549224752,2.342183048,0.918782483,-0.122204743,0.270086813,not significant
sp|Q9GZT3|SLIRP_HUMAN,Q9GZT3,SLIRP_HUMAN,SLIRP,19.35593072,19.48749442,19.54025869,19.45490382,20.96422126,18.36712446,19.46122794,19.59541651,1.006895175,0.009913496,0.867569085,not significant
sp|Q9GZT4|SRR_HUMAN,Q9GZT4,SRR_HUMAN,SRR,0.000249487,0.000241214,0.078246466,0.000258488,0.081934086,0.097526407,0.026245722,0.059906327,2.282517747,1.190626077,0.445547429,not significant
sp|Q9GZT6|CC90B_HUMAN,Q9GZT6,CC90B_HUMAN,CCDC90B,0.132905221,2.07545543,0.149070207,0.000258488,2.101309037,0.120219454,0.785810286,0.74059566,0.942461142,-0.085494958,0.963866267,not significant
sp|Q9GZT8|NIF3L_HUMAN,Q9GZT8,NIF3L_HUMAN,NIF3L1,2.256190669,2.690544986,0.556020499,1.310657324,1.263605743,1.078064564,1.834252051,1.217442544,0.663726963,-0.591338212,0.399771564,not significant
sp|Q9GZT9|EGLN1_HUMAN,Q9GZT9,EGLN1_HUMAN,EGLN1,0.201956958,0.000241214,0.190691802,0.057500527,0.220157596,0.55360716,0.130963325,0.277088428,2.115771178,1.081183607,0.412787956,not significant
sp|Q9GZU8|PIP30_HUMAN,Q9GZU8,PIP30_HUMAN,PSME3IP1,0.516652487,0.483185102,0.000253648,0.653421072,0.705480923,0.20600523,0.333363746,0.521635742,1.564764461,0.645945509,0.459249585,not significant
sp|Q9GZV5|WWTR1_HUMAN,Q9GZV5,WWTR1_HUMAN,WWTR1,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9GZY6|NTAL_HUMAN,Q9GZY6,NTAL_HUMAN,LAT2,1.855073166,1.060254201,0.670784848,1.881183446,2.132503681,1.858822773,1.195370738,1.9575033,1.637570033,0.711556607,0.101250869,not significant
sp|Q9GZY8|MFF_HUMAN,Q9GZY8,MFF_HUMAN,MFF,0.90257228,0.811728011,1.259785417,1.147541481,2.233890121,0.971942947,0.991361903,1.45112485,1.463769029,0.549687926,0.3327842,not significant
sp|Q9GZZ1|NAA50_HUMAN,Q9GZZ1,NAA50_HUMAN,NAA50,1.524221002,1.432745426,1.461005762,1.121455848,0.135363206,1.154693088,1.472657397,0.803837381,0.545841404,-0.873446263,0.116954877,not significant
sp|Q9GZZ9|UBA5_HUMAN,Q9GZZ9,UBA5_HUMAN,UBA5,0.000249487,0.069681313,0.000253648,0.000258488,0.366731622,0.342590459,0.023394816,0.236526856,10.11022512,3.337743216,0.151875211,not significant
sp|Q9H019|MFR1L_HUMAN,Q9H019,MFR1L_HUMAN,MTFR1L,0.365349947,0.387739353,0.484667277,0.348542217,0.39999481,0.381990883,0.412585526,0.376842637,0.913368534,-0.130731006,0.417750764,not significant
sp|Q9H061|T126A_HUMAN,Q9H061,T126A_HUMAN,TMEM126A,0.000249487,0.000241214,0.630315257,0.000258488,0.000256791,0.910964246,0.210268653,0.303826508,1.444944382,0.531013962,0.812415203,not significant
sp|Q9H063|MAF1_HUMAN,Q9H063,MAF1_HUMAN,MAF1,0.163708146,0.175831264,0.095480138,0.115283174,0.136663841,0.160309829,0.145006516,0.137418948,0.947674296,-0.077536787,0.801106705,not significant
sp|Q9H074|PAIP1_HUMAN,Q9H074,PAIP1_HUMAN,PAIP1,10.83277375,14.68943636,8.81065632,10.74852083,10.21578402,14.92347312,11.44428881,11.96259266,1.045289302,0.063902288,0.831164387,not significant
sp|Q9H078|CLPB_HUMAN,Q9H078,CLPB_HUMAN,CLPB,1.673418307,1.69296328,1.933439837,1.517747226,2.086602964,1.265844132,1.766607141,1.623398107,0.918935551,-0.121964412,0.606730816,not significant
sp|Q9H081|MIS12_HUMAN,Q9H081,MIS12_HUMAN,MIS12,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H089|LSG1_HUMAN,Q9H089,LSG1_HUMAN,LSG1,0.000249487,0.000241214,0.051969055,0.000258488,0.000256791,0.000264092,0.017486585,0.00025979,0.01485655,-6.072757037,0.374260692,not significant
sp|Q9H098|F107B_HUMAN,Q9H098,F107B_HUMAN,FAM107B,0.918043421,0.701322814,0.429158425,0.99629577,1.350327069,0.919651914,0.682841553,1.088758251,1.59445225,0.673060893,0.104423649,not significant
sp|Q9H0A0|NAT10_HUMAN,Q9H0A0,NAT10_HUMAN,NAT10,4.339728529,5.792526977,6.389522277,5.150956397,4.741551276,5.157952868,5.507259261,5.01682018,0.910946796,-0.134561299,0.475865196,not significant
sp|Q9H0A8|COMD4_HUMAN,Q9H0A8,COMD4_HUMAN,COMMD4,0.430329474,0.283746774,0.271131871,0.624427766,0.540030312,0.15970922,0.328402706,0.441389099,1.344048301,0.426584985,0.498008957,not significant
sp|Q9H0B6|KLC2_HUMAN,Q9H0B6,KLC2_HUMAN,KLC2,1.906463902,2.26225821,1.425217059,1.535918243,2.234906474,2.291391672,1.86464639,2.020738796,1.083711532,0.115980784,0.672917155,not significant
sp|Q9H0C8|ILKAP_HUMAN,Q9H0C8,ILKAP_HUMAN,ILKAP,1.558360545,2.287167621,1.425637974,1.904491819,2.169748484,1.273639674,1.75705538,1.782626659,1.014553485,0.020844923,0.949217389,not significant
sp|Q9H0D6|XRN2_HUMAN,Q9H0D6,XRN2_HUMAN,XRN2,9.099810233,8.86608515,9.623818796,9.120957615,8.022802135,8.118838906,9.196571393,8.420866219,0.915652786,-0.12712746,0.136029404,not significant
sp|Q9H0E2|TOLIP_HUMAN,Q9H0E2,TOLIP_HUMAN,TOLLIP,0.815228149,0.624179036,0.625896718,0.822618911,0.818195813,0.378142431,0.688434634,0.672985718,0.977559357,-0.03274379,0.927939333,not significant
sp|Q9H0E9|BRD8_HUMAN,Q9H0E9,BRD8_HUMAN,BRD8,0.000249487,0.057850384,1.98794443,0.771848374,0.801512941,0.480896489,0.682014767,0.684752601,1.004014333,0.005779865,0.996894187,not significant
sp|Q9H0H0|INT2_HUMAN,Q9H0H0,INT2_HUMAN,INTS2,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H0H5|RGAP1_HUMAN,Q9H0H5,RGAP1_HUMAN,RACGAP1,0.723767594,0.35921469,0.410748045,0.41824614,0.501843952,0.611857813,0.49791011,0.510649302,1.025585325,0.036447524,0.924898896,not significant
sp|Q9H0J9|PAR12_HUMAN,Q9H0J9,PAR12_HUMAN,PARP12,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H0N5|PHS2_HUMAN,Q9H0N5,PHS2_HUMAN,PCBD2,0.817866497,0.297818673,0.308272716,0.337044115,0.213834396,0.269732909,0.474652629,0.27353714,0.576289108,-0.795135342,0.315204513,not significant
sp|Q9H0P0|5NT3A_HUMAN,Q9H0P0,5NT3A_HUMAN,NT5C3A,0.30882269,0.234963289,0.249851761,0.26862389,0.156716721,0.213653911,0.264545913,0.212998174,0.80514634,-0.312677069,0.260869647,not significant
sp|Q9H0Q0|CYRIA_HUMAN,Q9H0Q0,CYRIA_HUMAN,CYRIA,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H0R4|HDHD2_HUMAN,Q9H0R4,HDHD2_HUMAN,HDHD2,0.740664347,1.014348452,0.461646464,0.991065455,0.81174471,0.7870212,0.738886421,0.863277122,1.168348879,0.22447114,0.509629134,not significant
sp|Q9H0R6|GATA_HUMAN,Q9H0R6,GATA_HUMAN,QRSL1,0.366118861,0.159121141,0.19732795,0.000258488,0.49750779,0.525456996,0.240855984,0.341074425,1.4160928,0.501915811,0.611306121,not significant
sp|Q9H0S4|DDX47_HUMAN,Q9H0S4,DDX47_HUMAN,DDX47,0.000249487,0.175224958,0.216309456,0.184539626,0.000256791,0.144981054,0.130594634,0.109925824,0.841733083,-0.248565273,0.823387023,not significant
sp|Q9H0U3|MAGT1_HUMAN,Q9H0U3,MAGT1_HUMAN,MAGT1,0.354020564,2.034092688,0.000253648,2.494848784,1.867887596,0.504960239,0.7961223,1.62256554,2.038085781,1.027214774,0.390688198,not significant
sp|Q9H0U4|RAB1B_HUMAN,Q9H0U4,RAB1B_HUMAN,RAB1B,6.989815397,6.286704699,9.495426461,9.131148826,6.739134465,9.27309728,7.590648852,8.381126857,1.104138397,0.142921017,0.568652315,not significant
sp|Q9H0U6|RM18_HUMAN,Q9H0U6,RM18_HUMAN,MRPL18,0.538208137,0.712575124,0.254976966,0.79475706,0.623281029,0.95535096,0.501920076,0.791129683,1.576206495,0.656456551,0.153036763,not significant
sp|Q9H0V9|LMA2L_HUMAN,Q9H0V9,LMA2L_HUMAN,LMAN2L,0.000249487,0.159509667,0.167527501,0.337365504,0.095253782,0.154898785,0.109095552,0.195839357,1.795117711,0.844078449,0.394197041,not significant
sp|Q9H0W8|SMG9_HUMAN,Q9H0W8,SMG9_HUMAN,SMG9,0.000249487,0.187363098,0.000253648,0.000258488,0.000256791,0.000264092,0.062622078,0.00025979,0.004148542,-7.913179815,0.373957572,not significant
sp|Q9H0W9|CK054_HUMAN,Q9H0W9,CK054_HUMAN,C11orf54,3.96595364,3.760879929,2.985664924,3.838285592,4.03306402,3.618526639,3.570832831,3.82995875,1.072567362,0.101068258,0.465605914,not significant
sp|Q9H147|TDIF1_HUMAN,Q9H147,TDIF1_HUMAN,DNTTIP1,0.232827545,0.234223562,0.099563406,0.217995098,0.285742766,0.188987376,0.188871504,0.230908413,1.222568826,0.289915686,0.472594345,not significant
sp|Q9H173|SIL1_HUMAN,Q9H173,SIL1_HUMAN,SIL1,0.068923633,0.085402227,0.200231698,0.039101129,0.074001799,0.238117921,0.118185853,0.117073616,0.990589091,-0.013641362,0.988721628,not significant
sp|Q9H1A4|APC1_HUMAN,Q9H1A4,APC1_HUMAN,ANAPC1,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H1B7|I2BPL_HUMAN,Q9H1B7,I2BPL_HUMAN,IRF2BPL,14.34348496,14.20721254,10.34154242,13.05354921,14.62131059,13.63811981,12.96407997,13.7709932,1.062242229,0.087112789,0.592528219,not significant
sp|Q9H1C7|CYTM1_HUMAN,Q9H1C7,CYTM1_HUMAN,CYSTM1,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H1D9|RPC6_HUMAN,Q9H1D9,RPC6_HUMAN,POLR3F,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H1E3|NUCKS_HUMAN,Q9H1E3,NUCKS_HUMAN,NUCKS1,6.145184848,7.206258306,3.026962085,8.032032879,9.908403457,4.074761728,5.459468413,7.338399355,1.344160054,0.426704935,0.427175375,not significant
sp|Q9H1E5|TMX4_HUMAN,Q9H1E5,TMX4_HUMAN,TMX4,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H1I8|ASCC2_HUMAN,Q9H1I8,ASCC2_HUMAN,ASCC2,1.471591453,1.469287354,1.230013662,1.680370486,1.467324506,1.504768556,1.39029749,1.550821183,1.11545996,0.157638729,0.196247069,not significant
sp|Q9H1K1|ISCU_HUMAN,Q9H1K1,ISCU_HUMAN,ISCU,2.498055394,2.085957602,1.991578874,2.063221536,2.460588626,1.640698018,2.191863957,2.05483606,0.937483393,-0.09313496,0.653812587,not significant
sp|Q9H1Y0|ATG5_HUMAN,Q9H1Y0,ATG5_HUMAN,ATG5,1.036367652,1.305619966,1.012943606,0.830949603,1.067215658,0.944904292,1.118310408,0.947689851,0.847430055,-0.238833798,0.215490325,not significant
sp|Q9H1Z4|WDR13_HUMAN,Q9H1Z4,WDR13_HUMAN,WDR13,0.113963697,0.000241214,0.302646025,0.000258488,0.163406585,0.094955539,0.138950312,0.086206871,0.620415092,-0.688694313,0.626026658,not significant
sp|Q9H204|MED28_HUMAN,Q9H204,MED28_HUMAN,MED28,0.682599788,0.661511011,0.000253648,0.680531756,0.699446282,0.475413445,0.448121482,0.618463828,1.380125372,0.464799329,0.509044516,not significant
sp|Q9H223|EHD4_HUMAN,Q9H223,EHD4_HUMAN,EHD4,0.000249487,0.63473671,1.967353396,0.000258488,0.72717884,0.273177243,0.867446531,0.33353819,0.384505763,-1.378922873,0.435810991,not significant
sp|Q9H267|VP33B_HUMAN,Q9H267,VP33B_HUMAN,VPS33B,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H269|VPS16_HUMAN,Q9H269,VPS16_HUMAN,VPS16,0.000249487,0.16935841,0.244451516,0.000258488,0.000256791,0.000264092,0.138019804,0.00025979,0.001882269,-9.053311828,0.129098998,not significant
sp|Q9H299|SH3L3_HUMAN,Q9H299,SH3L3_HUMAN,SH3BGRL3,23.16578327,17.84676104,13.3760573,22.3209669,24.02286071,21.4989029,18.12953387,22.6142435,1.247370377,0.318889903,0.200063096,not significant
sp|Q9H2D6|TARA_HUMAN,Q9H2D6,TARA_HUMAN,TRIOBP,3.626528403,4.681620503,2.706180404,4.136013289,4.271686525,2.814683603,3.671443103,3.740794472,1.018889403,0.026997461,0.929457243,not significant
sp|Q9H2G2|SLK_HUMAN,Q9H2G2,SLK_HUMAN,SLK,10.18489312,7.076345099,8.293748637,8.819046741,4.640289447,10.43510337,8.518328952,7.964813186,0.935020616,-0.09692992,0.790505423,not significant
sp|Q9H2H8|PPIL3_HUMAN,Q9H2H8,PPIL3_HUMAN,PPIL3,1.060426016,0.823088815,1.05601106,1.081319505,1.621715192,1.390739742,0.979841964,1.36459148,1.392664869,0.477848129,0.092897479,not significant
sp|Q9H2H9|S38A1_HUMAN,Q9H2H9,S38A1_HUMAN,SLC38A1,0.808584666,2.072620486,0.000253648,0.000258488,0.000256791,0.506043524,0.960486267,0.168852934,0.175799426,-2.507997735,0.274789519,not significant
sp|Q9H2J4|PDCL3_HUMAN,Q9H2J4,PDCL3_HUMAN,PDCL3,2.650250494,2.752610249,3.806432768,3.513549452,3.268331146,3.886051771,3.069764504,3.555977456,1.158387704,0.212118194,0.302157306,not significant
sp|Q9H2M9|RBGPR_HUMAN,Q9H2M9,RBGPR_HUMAN,RAB3GAP2,2.865935029,3.538551098,3.565093698,2.33675749,2.677513102,3.086289522,3.323193275,2.700186705,0.812527735,-0.299511036,0.119169223,not significant
sp|Q9H2P0|ADNP_HUMAN,Q9H2P0,ADNP_HUMAN,ADNP,0.490207269,0.191165601,0.683037557,0.520681787,0.252704552,0.402862079,0.454803476,0.392082806,0.862092809,-0.214084903,0.719575753,not significant
sp|Q9H2P9|DPH5_HUMAN,Q9H2P9,DPH5_HUMAN,DPH5,0.200298621,0.205649416,0.062649128,0.15476231,0.196895288,0.310473679,0.156199055,0.220710426,1.413007433,0.498769054,0.383525175,not significant
sp|Q9H2U1|DHX36_HUMAN,Q9H2U1,DHX36_HUMAN,DHX36,0.03017141,0.240037819,0.44865062,0.000258488,0.000256791,0.350689666,0.23961995,0.117068315,0.488558299,-1.033397368,0.506234874,not significant
sp|Q9H2U2|IPYR2_HUMAN,Q9H2U2,IPYR2_HUMAN,PPA2,8.821251236,6.030368792,7.988389045,5.46644603,8.223109836,8.436762617,7.613336358,7.375439494,0.968752614,-0.045799797,0.859936425,not significant
sp|Q9H2V7|SPNS1_HUMAN,Q9H2V7,SPNS1_HUMAN,SPNS1,0.000249487,0.051388916,0.000253648,0.085138238,0.000256791,0.000264092,0.01729735,0.02855304,1.650717583,0.723093314,0.750426915,not significant
sp|Q9H2W6|RM46_HUMAN,Q9H2W6,RM46_HUMAN,MRPL46,2.524203206,3.073376121,1.591590295,2.988881291,2.238782097,1.586036206,2.396389874,2.271233198,0.947772824,-0.077386801,0.84308719,not significant
sp|Q9H307|PININ_HUMAN,Q9H307,PININ_HUMAN,PNN,13.8723543,13.34076895,13.32869973,17.36420778,19.59140102,17.09788297,13.51394099,18.01783059,1.333277287,0.414976855,0.005135825,not significant
sp|Q9H330|TM245_HUMAN,Q9H330,TM245_HUMAN,TMEM245,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H3H1|MOD5_HUMAN,Q9H3H1,MOD5_HUMAN,TRIT1,0.000249487,0.000241214,0.176538929,0.000258488,0.000256791,0.029280687,0.059009877,0.009931989,0.168310616,-2.570801923,0.456200407,not significant
sp|Q9H3H3|CK068_HUMAN,Q9H3H3,CK068_HUMAN,C11orf68,4.231827698,2.599811259,4.220127108,4.66700628,5.323028528,6.266620595,3.683922022,5.418885134,1.470955439,0.556753542,0.071906954,not significant
sp|Q9H3K2|GHITM_HUMAN,Q9H3K2,GHITM_HUMAN,GHITM,1.153047093,1.899755602,2.635870518,0.862392827,1.892086325,0.858243994,1.896224404,1.204241049,0.635073067,-0.655005507,0.27610452,not significant
sp|Q9H3K6|BOLA2_HUMAN,Q9H3K6,BOLA2_HUMAN,BOLA2,7.557630421,9.708758567,8.120358843,9.134245475,9.839397305,9.640712016,8.462249277,9.538118265,1.127137473,0.172663487,0.187442142,not significant
sp|Q9H3N1|TMX1_HUMAN,Q9H3N1,TMX1_HUMAN,TMX1,5.375033491,5.366330965,6.595529918,5.024133052,4.180153759,7.1602281,5.778964791,5.454838304,0.943912708,-0.083274648,0.75655917,not significant
sp|Q9H3P2|NELFA_HUMAN,Q9H3P2,NELFA_HUMAN,NELFA,1.4842972,3.753333144,1.275052819,4.765355344,4.942701538,4.630222733,2.170894388,4.779426538,2.2015933,1.138547985,0.030901873,up
sp|Q9H3P7|GCP60_HUMAN,Q9H3P7,GCP60_HUMAN,ACBD3,3.083329729,2.994020881,3.416057887,4.116518688,3.497116291,3.762918824,3.164469499,3.792184601,1.198363455,0.261065533,0.046622005,not significant
sp|Q9H3Q1|BORG4_HUMAN,Q9H3Q1,BORG4_HUMAN,CDC42EP4,0.071742663,0.000241214,2.240940206,0.102589923,3.26472901,3.123740571,0.770974694,2.163686501,2.806429987,1.488736068,0.333256173,not significant
sp|Q9H3R5|CENPH_HUMAN,Q9H3R5,CENPH_HUMAN,CENPH,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H3S7|PTN23_HUMAN,Q9H3S7,PTN23_HUMAN,PTPN23,0.698737916,0.483959615,0.809784288,0.891564945,0.732966707,0.848516899,0.664160606,0.824349517,1.241190021,0.311724003,0.207728018,not significant
sp|Q9H3U1|UN45A_HUMAN,Q9H3U1,UN45A_HUMAN,UNC45A,4.63495316,2.357969757,2.084237837,2.670329902,2.039013753,1.729619926,3.025720251,2.146321194,0.709358769,-0.495412617,0.361603297,not significant
sp|Q9H3Z4|DNJC5_HUMAN,Q9H3Z4,DNJC5_HUMAN,DNAJC5,0.610730195,0.333300694,0.518686221,1.046990952,1.188840869,0.784051463,0.48757237,1.006627761,2.064570971,1.045842013,0.022634228,up
sp|Q9H410|DSN1_HUMAN,Q9H410,DSN1_HUMAN,DSN1,0.130083519,0.000241214,0.000253648,0.126948924,0.130409863,0.126795177,0.043526127,0.128051321,2.941941545,1.556768581,0.122630474,not significant
sp|Q9H444|CHM4B_HUMAN,Q9H444,CHM4B_HUMAN,CHMP4B,13.51593491,13.48709815,10.17963363,17.80338825,20.36577456,15.31587655,12.39422223,17.82834645,1.438440115,0.52450516,0.041212143,not significant
sp|Q9H446|RWDD1_HUMAN,Q9H446,RWDD1_HUMAN,RWDD1,1.961615816,1.263817751,1.114208899,1.630406175,2.336947501,1.925414683,1.446547489,1.96425612,1.357892593,0.441369369,0.193826734,not significant
sp|Q9H479|FN3K_HUMAN,Q9H479,FN3K_HUMAN,FN3K,0.000249487,0.091112807,0.098513427,0.000258488,0.136846123,0.103987998,0.063291907,0.080364203,1.269739005,0.344531981,0.75864468,not significant
sp|Q9H488|OFUT1_HUMAN,Q9H488,OFUT1_HUMAN,POFUT1,2.341669783,2.050247541,1.176229148,1.450726131,0.814624842,1.790807415,1.856048824,1.352052796,0.728457559,-0.457083173,0.327468938,not significant
sp|Q9H492|MLP3A_HUMAN,Q9H492,MLP3A_HUMAN,MAP1LC3A,0.226060462,0.000241214,0.206913566,0.280749853,0.000256791,0.13292689,0.144405081,0.137977845,0.955491621,-0.065684872,0.955636236,not significant
sp|Q9H4A3|WNK1_HUMAN,Q9H4A3,WNK1_HUMAN,WNK1,1.043713652,1.554131339,1.1168388,1.463921767,1.12153213,1.381649215,1.23822793,1.322367704,1.067951765,0.094846488,0.680538734,not significant
sp|Q9H4A4|AMPB_HUMAN,Q9H4A4,AMPB_HUMAN,RNPEP,10.80498302,8.821464004,10.84054802,11.08861223,11.15223574,11.90631886,10.15566501,11.38238894,1.120792083,0.16451867,0.162268115,not significant
sp|Q9H4A5|GLP3L_HUMAN,Q9H4A5,GLP3L_HUMAN,GOLPH3L,0.000249487,0.000241214,0.143210222,0.146424719,0.261894003,0.172556134,0.047900308,0.193624952,4.042248608,2.015158054,0.069270315,not significant
sp|Q9H4A6|GOLP3_HUMAN,Q9H4A6,GOLP3_HUMAN,GOLPH3,2.704449322,2.691447829,2.550136045,4.803693046,2.756460668,5.088949184,2.648677732,4.216367633,1.591876423,0.670728344,0.100285877,not significant
sp|Q9H4B0|OSGL1_HUMAN,Q9H4B0,OSGL1_HUMAN,OSGEPL1,0.000249487,0.000241214,0.000253648,0.000258488,0.11132441,0.000264092,0.000248116,0.03728233,150.2614902,7.231331505,0.373748224,not significant
sp|Q9H4G4|GAPR1_HUMAN,Q9H4G4,GAPR1_HUMAN,GLIPR2,1.086831626,0.795862077,1.006926847,1.189206918,1.636968238,1.053385045,0.96320685,1.293186734,1.342584652,0.425013055,0.168415528,not significant
sp|Q9H4H8|FA83D_HUMAN,Q9H4H8,FA83D_HUMAN,FAM83D,0.000249487,0.000241214,0.000253648,0.000258488,0.000256791,0.000264092,0.000248116,0.00025979,1.04705051,0.06633104,0.052175215,not significant
sp|Q9H4I3|TRABD_HUMAN,Q9H4I3,TRABD_HUMAN,TRABD,0.000249487,0.000241214,0.026060989,0.000258488,0.000256791,0.000264092,0.008850563,0.00025979,0.029352972,-5.09034963,0.374622023,not significant
sp|Q9H4L5|OSBL3_HUMAN,Q9H4L5,OSBL3_HUMAN,OSBPL3,0.000249487,0.16284181,0.758818019,0.021589187,0.048363273,0.000264092,0.307303105,0.023405517,0.076164272,-3.714741787,0.286438108,not significant
